ID,label
8163,8
8164,0
8165,8
8166,6
8167,9
8168,0
8169,7
8170,0
8171,7
8172,1
8173,2
8174,8
8175,7
8176,5
8177,6
8178,1
8179,8
8180,0
8181,5
8182,0
8183,9
8184,8
8185,7
8186,1
8187,6
8188,5
8189,2
8190,3
8191,9
8192,2
8193,6
8194,0
8195,7
8196,5
8197,4
8198,2
8199,2
8200,5
8201,1
8202,9
8203,2
8204,5
8205,5
8206,4
8207,9
8208,0
8209,6
8210,9
8211,4
8212,9
8213,6
8214,3
8215,7
8216,1
8217,8
8218,6
8219,6
8220,3
8221,2
8222,2
8223,1
8224,3
8225,8
8226,2
8227,3
8228,3
8229,2
8230,8
8231,9
8232,3
8233,0
8234,5
8235,0
8236,0
8237,4
8238,9
8239,3
8240,2
8241,9
8242,7
8243,0
8244,8
8245,4
8246,3
8247,4
8248,9
8249,7
8250,8
8251,1
8252,2
8253,2
8254,9
8255,4
8256,6
8257,8
8258,5
8259,6
8260,9
8261,6
8262,5
8263,1
8264,0
8265,5
8266,5
8267,0
8268,9
8269,7
8270,5
8271,5
8272,9
8273,7
8274,8
8275,5
8276,4
8277,3
8278,4
8279,2
8280,8
8281,5
8282,2
8283,2
8284,9
8285,1
8286,6
8287,2
8288,8
8289,3
8290,0
8291,4
8292,5
8293,7
8294,8
8295,3
8296,8
8297,2
8298,7
8299,4
8300,6
8301,9
8302,1
8303,6
8304,0
8305,8
8306,5
8307,8
8308,9
8309,3
8310,5
8311,3
8312,6
8313,6
8314,9
8315,2
8316,9
8317,0
8318,5
8319,1
8320,2
8321,3
8322,6
8323,4
8324,2
8325,4
8326,2
8327,3
8328,3
8329,5
8330,7
8331,9
8332,7
8333,2
8334,6
8335,2
8336,0
8337,5
8338,2
8339,5
8340,7
8341,8
8342,1
8343,2
8344,3
8345,0
8346,0
8347,7
8348,5
8349,7
8350,2
8351,7
8352,0
8353,6
8354,2
8355,0
8356,1
8357,4
8358,1
8359,5
8360,7
8361,4
8362,5
8363,2
8364,6
8365,3
8366,1
8367,6
8368,3
8369,1
8370,3
8371,2
8372,5
8373,8
8374,0
8375,0
8376,7
8377,9
8378,0
8379,3
8380,9
8381,6
8382,3
8383,1
8384,1
8385,5
8386,2
8387,0
8388,6
8389,2
8390,8
8391,5
8392,7
8393,7
8394,6
8395,2
8396,4
8397,1
8398,2
8399,2
8400,9
8401,6
8402,1
8403,0
8404,6
8405,8
8406,2
8407,4
8408,5
8409,2
8410,5
8411,0
8412,1
8413,7
8414,8
8415,2
8416,1
8417,2
8418,2
8419,6
8420,3
8421,8
8422,3
8423,4
8424,8
8425,1
8426,7
8427,3
8428,8
8429,3
8430,6
8431,7
8432,7
8433,6
8434,1
8435,3
8436,7
8437,2
8438,3
8439,5
8440,4
8441,0
8442,9
8443,6
8444,3
8445,0
8446,6
8447,3
8448,9
8449,8
8450,9
8451,0
8452,5
8453,6
8454,0
8455,0
8456,1
8457,9
8458,2
8459,2
8460,6
8461,8
8462,1
8463,9
8464,0
8465,3
8466,5
8467,4
8468,0
8469,9
8470,6
8471,5
8472,3
8473,5
8474,5
8475,0
8476,9
8477,9
8478,5
8479,1
8480,4
8481,8
8482,6
8483,9
8484,3
8485,4
8486,8
8487,6
8488,3
8489,7
8490,1
8491,3
8492,4
8493,7
8494,5
8495,0
8496,8
8497,7
8498,1
8499,3
8500,2
8501,8
8502,9
8503,6
8504,8
8505,2
8506,7
8507,5
8508,2
8509,6
8510,1
8511,3
8512,8
8513,8
8514,8
8515,9
8516,2
8517,8
8518,8
8519,6
8520,9
8521,1
8522,2
8523,8
8524,0
8525,1
8526,2
8527,0
8528,0
8529,0
8530,0
8531,2
8532,7
8533,5
8534,9
8535,8
8536,2
8537,8
8538,7
8539,2
8540,3
8541,7
8542,5
8543,4
8544,9
8545,5
8546,9
8547,5
8548,0
8549,3
8550,3
8551,0
8552,0
8553,5
8554,7
8555,4
8556,9
8557,2
8558,1
8559,2
8560,4
8561,5
8562,3
8563,7
8564,7
8565,3
8566,7
8567,5
8568,8
8569,5
8570,0
8571,4
8572,4
8573,3
8574,9
8575,1
8576,2
8577,0
8578,2
8579,9
8580,8
8581,5
8582,9
8583,3
8584,3
8585,6
8586,8
8587,1
8588,7
8589,6
8590,8
8591,4
8592,0
8593,8
8594,1
8595,9
8596,2
8597,7
8598,0
8599,5
8600,2
8601,0
8602,2
8603,4
8604,1
8605,6
8606,8
8607,6
8608,9
8609,4
8610,9
8611,6
8612,2
8613,3
8614,9
8615,5
8616,9
8617,7
8618,5
8619,6
8620,3
8621,9
8622,0
8623,5
8624,9
8625,1
8626,0
8627,2
8628,1
8629,6
8630,7
8631,2
8632,6
8633,8
8634,3
8635,6
8636,1
8637,0
8638,6
8639,0
8640,7
8641,3
8642,9
8643,7
8644,7
8645,5
8646,1
8647,3
8648,9
8649,0
8650,9
8651,5
8652,7
8653,0
8654,9
8655,1
8656,2
8657,3
8658,1
8659,1
8660,0
8661,3
8662,3
8663,4
8664,1
8665,9
8666,3
8667,7
8668,2
8669,8
8670,1
8671,1
8672,2
8673,3
8674,9
8675,5
8676,5
8677,8
8678,8
8679,0
8680,1
8681,3
8682,9
8683,0
8684,6
8685,4
8686,2
8687,0
8688,2
8689,1
8690,3
8691,5
8692,4
8693,1
8694,2
8695,5
8696,1
8697,3
8698,1
8699,1
8700,2
8701,1
8702,0
8703,5
8704,7
8705,8
8706,0
8707,5
8708,3
8709,6
8710,6
8711,6
8712,0
8713,5
8714,9
8715,3
8716,0
8717,0
8718,1
8719,1
8720,1
8721,8
8722,4
8723,1
8724,1
8725,4
8726,8
8727,8
8728,2
8729,5
8730,9
8731,7
8732,2
8733,7
8734,8
8735,3
8736,8
8737,0
8738,2
8739,8
8740,9
8741,1
8742,7
8743,5
8744,2
8745,7
8746,6
8747,0
8748,1
8749,6
8750,8
8751,3
8752,9
8753,1
8754,0
8755,8
8756,1
8757,2
8758,3
8759,6
8760,6
8761,2
8762,5
8763,2
8764,0
8765,4
8766,9
8767,9
8768,3
8769,4
8770,1
8771,1
8772,0
8773,1
8774,3
8775,1
8776,4
8777,2
8778,7
8779,4
8780,8
8781,0
8782,9
8783,8
8784,5
8785,3
8786,3
8787,0
8788,3
8789,6
8790,3
8791,3
8792,1
8793,1
8794,5
8795,1
8796,8
8797,7
8798,5
8799,0
8800,0
8801,3
8802,9
8803,6
8804,2
8805,0
8806,2
8807,0
8808,8
8809,2
8810,3
8811,8
8812,0
8813,3
8814,2
8815,2
8816,1
8817,4
8818,0
8819,3
8820,9
8821,9
8822,0
8823,0
8824,1
8825,0
8826,9
8827,0
8828,6
8829,9
8830,2
8831,4
8832,7
8833,4
8834,6
8835,5
8836,3
8837,6
8838,0
8839,6
8840,7
8841,1
8842,9
8843,6
8844,1
8845,4
8846,7
8847,5
8848,1
8849,2
8850,1
8851,5
8852,8
8853,9
8854,0
8855,3
8856,5
8857,7
8858,8
8859,3
8860,8
8861,0
8862,3
8863,9
8864,8
8865,8
8866,0
8867,5
8868,3
8869,0
8870,7
8871,2
8872,4
8873,1
8874,3
8875,1
8876,0
8877,6
8878,8
8879,3
8880,9
8881,7
8882,8
8883,2
8884,9
8885,1
8886,6
8887,7
8888,3
8889,2
8890,2
8891,7
8892,6
8893,0
8894,1
8895,8
8896,7
8897,0
8898,5
8899,6
8900,6
8901,5
8902,7
8903,4
8904,9
8905,6
8906,7
8907,0
8908,6
8909,4
8910,2
8911,0
8912,3
8913,7
8914,9
8915,9
8916,6
8917,3
8918,2
8919,2
8920,4
8921,3
8922,8
8923,1
8924,7
8925,5
8926,2
8927,7
8928,6
8929,5
8930,0
8931,0
8932,9
8933,8
8934,1
8935,8
8936,2
8937,3
8938,6
8939,0
8940,1
8941,1
8942,0
8943,9
8944,5
8945,0
8946,8
8947,5
8948,9
8949,5
8950,8
8951,0
8952,0
8953,9
8954,4
8955,4
8956,3
8957,6
8958,2
8959,8
8960,4
8961,0
8962,2
8963,8
8964,0
8965,9
8966,0
8967,5
8968,9
8969,9
8970,5
8971,2
8972,8
8973,4
8974,6
8975,4
8976,9
8977,8
8978,9
8979,7
8980,0
8981,4
8982,8
8983,2
8984,5
8985,2
8986,3
8987,7
8988,2
8989,9
8990,8
8991,3
8992,8
8993,6
8994,3
8995,0
8996,8
8997,5
8998,0
8999,4
9000,3
9001,1
9002,4
9003,7
9004,9
9005,9
9006,9
9007,8
9008,1
9009,1
9010,2
9011,1
9012,9
9013,5
9014,8
9015,6
9016,9
9017,7
9018,5
9019,7
9020,4
9021,2
9022,7
9023,4
9024,6
9025,9
9026,0
9027,4
9028,7
9029,9
9030,1
9031,9
9032,5
9033,0
9034,4
9035,2
9036,2
9037,2
9038,9
9039,9
9040,7
9041,5
9042,8
9043,8
9044,2
9045,9
9046,0
9047,7
9048,8
9049,1
9050,2
9051,1
9052,9
9053,1
9054,9
9055,0
9056,4
9057,9
9058,9
9059,5
9060,1
9061,7
9062,4
9063,3
9064,9
9065,9
9066,7
9067,6
9068,0
9069,9
9070,4
9071,4
9072,7
9073,0
9074,8
9075,7
9076,3
9077,2
9078,7
9079,6
9080,4
9081,7
9082,7
9083,0
9084,2
9085,5
9086,6
9087,7
9088,5
9089,2
9090,1
9091,9
9092,7
9093,9
9094,5
9095,0
9096,6
9097,6
9098,5
9099,8
9100,0
9101,8
9102,2
9103,0
9104,2
9105,4
9106,5
9107,5
9108,0
9109,2
9110,7
9111,4
9112,9
9113,2
9114,9
9115,7
9116,4
9117,9
9118,5
9119,5
9120,6
9121,8
9122,4
9123,5
9124,9
9125,8
9126,6
9127,1
9128,4
9129,2
9130,1
9131,3
9132,6
9133,1
9134,0
9135,2
9136,3
9137,6
9138,5
9139,5
9140,7
9141,7
9142,6
9143,3
9144,7
9145,5
9146,0
9147,3
9148,0
9149,0
9150,4
9151,2
9152,7
9153,9
9154,1
9155,5
9156,7
9157,4
9158,4
9159,5
9160,2
9161,8
9162,5
9163,6
9164,8
9165,6
9166,9
9167,2
9168,6
9169,8
9170,0
9171,2
9172,5
9173,6
9174,9
9175,5
9176,8
9177,2
9178,5
9179,4
9180,0
9181,6
9182,1
9183,4
9184,5
9185,1
9186,1
9187,1
9188,4
9189,5
9190,9
9191,5
9192,9
9193,4
9194,2
9195,4
9196,2
9197,9
9198,9
9199,1
9200,4
9201,8
9202,3
9203,5
9204,0
9205,9
9206,7
9207,2
9208,7
9209,7
9210,2
9211,4
9212,4
9213,6
9214,7
9215,8
9216,7
9217,4
9218,3
9219,6
9220,1
9221,2
9222,9
9223,8
9224,1
9225,8
9226,9
9227,8
9228,7
9229,2
9230,7
9231,5
9232,5
9233,4
9234,2
9235,8
9236,8
9237,1
9238,0
9239,2
9240,6
9241,0
9242,3
9243,3
9244,5
9245,9
9246,1
9247,1
9248,0
9249,7
9250,5
9251,0
9252,9
9253,8
9254,2
9255,2
9256,9
9257,9
9258,6
9259,4
9260,8
9261,8
9262,8
9263,7
9264,0
9265,7
9266,4
9267,2
9268,2
9269,4
9270,8
9271,5
9272,8
9273,7
9274,9
9275,6
9276,6
9277,6
9278,2
9279,6
9280,8
9281,1
9282,4
9283,4
9284,3
9285,4
9286,4
9287,5
9288,4
9289,9
9290,5
9291,0
9292,2
9293,2
9294,5
9295,5
9296,5
9297,7
9298,6
9299,1
9300,9
9301,2
9302,9
9303,0
9304,1
9305,2
9306,4
9307,3
9308,4
9309,2
9310,0
9311,3
9312,4
9313,3
9314,1
9315,5
9316,6
9317,7
9318,9
9319,5
9320,0
9321,0
9322,5
9323,5
9324,8
9325,0
9326,9
9327,8
9328,8
9329,8
9330,8
9331,7
9332,9
9333,0
9334,3
9335,4
9336,6
9337,7
9338,0
9339,3
9340,8
9341,2
9342,3
9343,6
9344,8
9345,7
9346,2
9347,8
9348,7
9349,6
9350,7
9351,7
9352,9
9353,6
9354,4
9355,4
9356,0
9357,5
9358,0
9359,9
9360,9
9361,9
9362,7
9363,3
9364,9
9365,3
9366,8
9367,3
9368,8
9369,2
9370,3
9371,3
9372,6
9373,4
9374,7
9375,9
9376,7
9377,2
9378,2
9379,0
9380,9
9381,2
9382,9
9383,3
9384,6
9385,7
9386,2
9387,4
9388,1
9389,1
9390,2
9391,9
9392,1
9393,2
9394,6
9395,6
9396,1
9397,5
9398,7
9399,2
9400,7
9401,1
9402,0
9403,0
9404,0
9405,0
9406,2
9407,3
9408,9
9409,4
9410,7
9411,2
9412,7
9413,5
9414,2
9415,4
9416,5
9417,5
9418,9
9419,3
9420,7
9421,8
9422,2
9423,5
9424,1
9425,2
9426,9
9427,7
9428,4
9429,7
9430,8
9431,9
9432,0
9433,3
9434,0
9435,1
9436,5
9437,7
9438,5
9439,3
9440,6
9441,4
9442,9
9443,1
9444,8
9445,6
9446,5
9447,7
9448,4
9449,6
9450,9
9451,2
9452,5
9453,2
9454,4
9455,8
9456,9
9457,1
9458,4
9459,1
9460,9
9461,7
9462,5
9463,2
9464,0
9465,8
9466,6
9467,7
9468,7
9469,6
9470,7
9471,8
9472,8
9473,3
9474,7
9475,2
9476,0
9477,9
9478,8
9479,9
9480,5
9481,7
9482,0
9483,5
9484,1
9485,5
9486,3
9487,9
9488,0
9489,7
9490,3
9491,0
9492,1
9493,8
9494,7
9495,3
9496,4
9497,4
9498,0
9499,8
9500,9
9501,9
9502,9
9503,8
9504,4
9505,9
9506,0
9507,2
9508,2
9509,9
9510,2
9511,7
9512,7
9513,4
9514,2
9515,6
9516,2
9517,5
9518,5
9519,8
9520,1
9521,4
9522,4
9523,2
9524,0
9525,7
9526,0
9527,3
9528,7
9529,5
9530,7
9531,8
9532,2
9533,2
9534,1
9535,6
9536,7
9537,9
9538,7
9539,7
9540,2
9541,7
9542,5
9543,7
9544,6
9545,1
9546,6
9547,2
9548,0
9549,8
9550,1
9551,8
9552,8
9553,7
9554,9
9555,7
9556,9
9557,8
9558,9
9559,9
9560,7
9561,4
9562,9
9563,8
9564,2
9565,3
9566,0
9567,4
9568,1
9569,3
9570,6
9571,7
9572,1
9573,8
9574,5
9575,0
9576,3
9577,7
9578,8
9579,3
9580,2
9581,8
9582,2
9583,1
9584,9
9585,2
9586,7
9587,5
9588,6
9589,6
9590,4
9591,4
9592,3
9593,0
9594,6
9595,9
9596,2
9597,2
9598,8
9599,1
9600,5
9601,7
9602,8
9603,7
9604,8
9605,0
9606,1
9607,1
9608,9
9609,9
9610,7
9611,1
9612,7
9613,8
9614,2
9615,1
9616,0
9617,3
9618,1
9619,2
9620,2
9621,4
9622,7
9623,2
9624,3
9625,0
9626,6
9627,2
9628,7
9629,0
9630,9
9631,0
9632,5
9633,5
9634,1
9635,1
9636,8
9637,8
9638,4
9639,6
9640,0
9641,3
9642,2
9643,7
9644,2
9645,0
9646,2
9647,1
9648,5
9649,7
9650,5
9651,5
9652,6
9653,7
9654,9
9655,6
9656,9
9657,1
9658,7
9659,7
9660,5
9661,5
9662,9
9663,3
9664,4
9665,5
9666,8
9667,1
9668,7
9669,3
9670,4
9671,4
9672,9
9673,0
9674,5
9675,4
9676,8
9677,9
9678,5
9679,0
9680,2
9681,6
9682,9
9683,8
9684,7
9685,3
9686,1
9687,9
9688,0
9689,5
9690,5
9691,5
9692,0
9693,9
9694,8
9695,7
9696,1
9697,4
9698,5
9699,7
9700,8
9701,5
9702,5
9703,4
9704,2
9705,8
9706,1
9707,1
9708,8
9709,2
9710,3
9711,0
9712,5
9713,1
9714,0
9715,9
9716,6
9717,7
9718,9
9719,9
9720,3
9721,3
9722,6
9723,1
9724,8
9725,0
9726,1
9727,4
9728,8
9729,3
9730,3
9731,5
9732,8
9733,6
9734,6
9735,6
9736,3
9737,8
9738,9
9739,7
9740,7
9741,0
9742,1
9743,1
9744,8
9745,3
9746,0
9747,7
9748,6
9749,0
9750,2
9751,1
9752,7
9753,9
9754,8
9755,6
9756,5
9757,4
9758,2
9759,2
9760,9
9761,8
9762,3
9763,7
9764,8
9765,1
9766,9
9767,6
9768,5
9769,3
9770,4
9771,5
9772,4
9773,4
9774,8
9775,0
9776,9
9777,8
9778,8
9779,8
9780,5
9781,5
9782,4
9783,0
9784,0
9785,1
9786,0
9787,0
9788,6
9789,2
9790,0
9791,9
9792,5
9793,7
9794,2
9795,0
9796,9
9797,8
9798,4
9799,6
9800,3
9801,0
9802,8
9803,7
9804,2
9805,3
9806,3
9807,9
9808,1
9809,0
9810,0
9811,0
9812,3
9813,9
9814,6
9815,9
9816,7
9817,5
9818,5
9819,6
9820,2
9821,1
9822,8
9823,8
9824,9
9825,1
9826,7
9827,8
9828,5
9829,4
9830,9
9831,8
9832,0
9833,2
9834,0
9835,5
9836,7
9837,2
9838,2
9839,4
9840,7
9841,4
9842,5
9843,8
9844,4
9845,1
9846,1
9847,8
9848,4
9849,5
9850,4
9851,4
9852,7
9853,0
9854,9
9855,2
9856,1
9857,2
9858,5
9859,2
9860,5
9861,0
9862,0
9863,4
9864,7
9865,6
9866,0
9867,5
9868,5
9869,1
9870,3
9871,1
9872,5
9873,4
9874,3
9875,0
9876,5
9877,0
9878,5
9879,7
9880,4
9881,1
9882,6
9883,7
9884,8
9885,2
9886,1
9887,7
9888,3
9889,4
9890,6
9891,0
9892,3
9893,1
9894,2
9895,2
9896,4
9897,7
9898,1
9899,3
9900,5
9901,6
9902,2
9903,4
9904,9
9905,9
9906,9
9907,8
9908,9
9909,8
9910,9
9911,3
9912,0
9913,4
9914,2
9915,2
9916,3
9917,2
9918,8
9919,7
9920,2
9921,7
9922,4
9923,2
9924,1
9925,3
9926,6
9927,7
9928,4
9929,8
9930,9
9931,9
9932,2
9933,8
9934,2
9935,0
9936,2
9937,2
9938,6
9939,1
9940,8
9941,0
9942,1
9943,3
9944,2
9945,6
9946,5
9947,4
9948,6
9949,6
9950,0
9951,8
9952,3
9953,9
9954,6
9955,6
9956,4
9957,8
9958,4
9959,0
9960,7
9961,1
9962,1
9963,0
9964,3
9965,1
9966,2
9967,6
9968,2
9969,7
9970,4
9971,0
9972,1
9973,8
9974,0
9975,0
9976,3
9977,0
9978,6
9979,3
9980,2
9981,1
9982,3
9983,9
9984,9
9985,2
9986,3
9987,8
9988,6
9989,6
9990,5
9991,1
9992,5
9993,7
9994,0
9995,9
9996,8
9997,7
9998,6
9999,9
10000,8
10001,2
10002,5
10003,3
10004,9
10005,9
10006,7
10007,3
10008,1
10009,0
10010,5
10011,5
10012,1
10013,0
10014,6
10015,3
10016,3
10017,8
10018,9
10019,4
10020,9
10021,2
10022,3
10023,5
10024,0
10025,8
10026,7
10027,0
10028,2
10029,8
10030,6
10031,7
10032,3
10033,6
10034,2
10035,0
10036,8
10037,4
10038,8
10039,8
10040,1
10041,4
10042,5
10043,4
10044,2
10045,3
10046,6
10047,2
10048,5
10049,1
10050,5
10051,6
10052,7
10053,5
10054,9
10055,9
10056,1
10057,3
10058,9
10059,4
10060,0
10061,6
10062,9
10063,3
10064,6
10065,6
10066,5
10067,5
10068,1
10069,8
10070,5
10071,7
10072,1
10073,0
10074,4
10075,1
10076,9
10077,5
10078,0
10079,5
10080,1
10081,0
10082,1
10083,0
10084,4
10085,4
10086,2
10087,7
10088,5
10089,3
10090,8
10091,7
10092,0
10093,6
10094,8
10095,6
10096,4
10097,4
10098,1
10099,7
10100,0
10101,4
10102,8
10103,4
10104,7
10105,1
10106,7
10107,9
10108,2
10109,2
10110,7
10111,2
10112,2
10113,1
10114,3
10115,1
10116,6
10117,4
10118,5
10119,8
10120,1
10121,1
10122,6
10123,8
10124,1
10125,3
10126,1
10127,0
10128,1
10129,9
10130,1
10131,4
10132,7
10133,9
10134,6
10135,1
10136,4
10137,5
10138,2
10139,4
10140,3
10141,5
10142,1
10143,8
10144,1
10145,6
10146,5
10147,6
10148,1
10149,2
10150,7
10151,4
10152,5
10153,5
10154,3
10155,7
10156,4
10157,7
10158,4
10159,0
10160,0
10161,4
10162,5
10163,2
10164,3
10165,6
10166,5
10167,1
10168,7
10169,9
10170,0
10171,3
10172,1
10173,6
10174,9
10175,1
10176,1
10177,4
10178,6
10179,1
10180,4
10181,0
10182,7
10183,3
10184,8
10185,6
10186,5
10187,4
10188,9
10189,1
10190,2
10191,0
10192,3
10193,0
10194,8
10195,7
10196,0
10197,9
10198,9
10199,7
10200,0
10201,4
10202,6
10203,4
10204,9
10205,5
10206,7
10207,7
10208,0
10209,4
10210,3
10211,1
10212,4
10213,0
10214,8
10215,9
10216,5
10217,4
10218,6
10219,5
10220,9
10221,9
10222,4
10223,8
10224,8
10225,8
10226,7
10227,9
10228,9
10229,8
10230,6
10231,5
10232,6
10233,5
10234,4
10235,3
10236,6
10237,7
10238,0
10239,0
10240,4
10241,9
10242,5
10243,4
10244,6
10245,1
10246,0
10247,1
10248,9
10249,1
10250,5
10251,2
10252,6
10253,8
10254,0
10255,9
10256,6
10257,9
10258,5
10259,1
10260,8
10261,6
10262,8
10263,7
10264,3
10265,4
10266,1
10267,0
10268,7
10269,3
10270,5
10271,7
10272,4
10273,3
10274,0
10275,6
10276,3
10277,6
10278,6
10279,1
10280,4
10281,3
10282,4
10283,6
10284,9
10285,4
10286,7
10287,4
10288,0
10289,0
10290,5
10291,6
10292,4
10293,4
10294,4
10295,0
10296,2
10297,2
10298,5
10299,5
10300,7
10301,6
10302,3
10303,0
10304,4
10305,4
10306,4
10307,4
10308,5
10309,0
10310,8
10311,1
10312,6
10313,4
10314,1
10315,0
10316,5
10317,7
10318,2
10319,5
10320,9
10321,2
10322,0
10323,8
10324,2
10325,9
10326,7
10327,8
10328,4
10329,7
10330,9
10331,5
10332,4
10333,7
10334,0
10335,8
10336,2
10337,6
10338,9
10339,1
10340,7
10341,6
10342,4
10343,0
10344,4
10345,2
10346,5
10347,1
10348,2
10349,9
10350,9
10351,1
10352,4
10353,5
10354,9
10355,5
10356,7
10357,2
10358,5
10359,5
10360,5
10361,8
10362,9
10363,7
10364,8
10365,2
10366,8
10367,0
10368,5
10369,3
10370,7
10371,5
10372,2
10373,3
10374,6
10375,2
10376,9
10377,7
10378,6
10379,6
10380,5
10381,4
10382,3
10383,4
10384,8
10385,8
10386,9
10387,7
10388,2
10389,4
10390,7
10391,1
10392,0
10393,8
10394,0
10395,0
10396,7
10397,7
10398,8
10399,9
10400,4
10401,8
10402,0
10403,0
10404,4
10405,4
10406,7
10407,7
10408,0
10409,0
10410,1
10411,4
10412,0
10413,0
10414,3
10415,8
10416,3
10417,1
10418,4
10419,1
10420,4
10421,8
10422,1
10423,9
10424,2
10425,5
10426,7
10427,0
10428,3
10429,8
10430,5
10431,5
10432,7
10433,9
10434,7
10435,2
10436,0
10437,5
10438,6
10439,7
10440,6
10441,8
10442,6
10443,6
10444,7
10445,3
10446,5
10447,2
10448,2
10449,2
10450,1
10451,9
10452,6
10453,2
10454,2
10455,8
10456,7
10457,5
10458,0
10459,2
10460,8
10461,9
10462,0
10463,2
10464,4
10465,5
10466,0
10467,5
10468,3
10469,6
10470,6
10471,8
10472,5
10473,5
10474,0
10475,8
10476,4
10477,5
10478,5
10479,7
10480,0
10481,8
10482,5
10483,2
10484,7
10485,5
10486,4
10487,4
10488,7
10489,4
10490,4
10491,9
10492,9
10493,5
10494,9
10495,3
10496,7
10497,9
10498,3
10499,1
10500,9
10501,8
10502,9
10503,0
10504,0
10505,7
10506,8
10507,0
10508,1
10509,1
10510,0
10511,4
10512,2
10513,9
10514,0
10515,9
10516,0
10517,1
10518,5
10519,2
10520,7
10521,6
10522,0
10523,9
10524,0
10525,4
10526,1
10527,1
10528,6
10529,8
10530,1
10531,8
10532,4
10533,5
10534,1
10535,6
10536,4
10537,0
10538,7
10539,8
10540,3
10541,8
10542,0
10543,9
10544,8
10545,2
10546,6
10547,9
10548,5
10549,2
10550,3
10551,9
10552,7
10553,5
10554,1
10555,3
10556,0
10557,5
10558,0
10559,1
10560,3
10561,9
10562,7
10563,0
10564,7
10565,3
10566,0
10567,3
10568,9
10569,6
10570,1
10571,7
10572,8
10573,0
10574,7
10575,1
10576,0
10577,3
10578,4
10579,2
10580,4
10581,3
10582,1
10583,0
10584,8
10585,7
10586,2
10587,7
10588,7
10589,7
10590,9
10591,5
10592,5
10593,1
10594,9
10595,5
10596,0
10597,1
10598,6
10599,3
10600,3
10601,0
10602,2
10603,2
10604,7
10605,9
10606,0
10607,7
10608,0
10609,4
10610,9
10611,9
10612,6
10613,5
10614,5
10615,4
10616,3
10617,7
10618,4
10619,3
10620,1
10621,9
10622,2
10623,9
10624,9
10625,2
10626,5
10627,8
10628,2
10629,2
10630,1
10631,8
10632,8
10633,2
10634,1
10635,9
10636,2
10637,3
10638,2
10639,0
10640,4
10641,6
10642,9
10643,4
10644,8
10645,4
10646,6
10647,4
10648,8
10649,3
10650,7
10651,3
10652,4
10653,4
10654,4
10655,3
10656,7
10657,6
10658,8
10659,2
10660,2
10661,5
10662,3
10663,8
10664,1
10665,9
10666,5
10667,6
10668,8
10669,5
10670,8
10671,8
10672,7
10673,4
10674,7
10675,3
10676,0
10677,2
10678,0
10679,1
10680,2
10681,8
10682,6
10683,1
10684,5
10685,1
10686,8
10687,2
10688,6
10689,8
10690,2
10691,9
10692,1
10693,4
10694,9
10695,7
10696,5
10697,0
10698,5
10699,5
10700,0
10701,5
10702,7
10703,7
10704,1
10705,8
10706,6
10707,9
10708,1
10709,0
10710,2
10711,6
10712,2
10713,2
10714,6
10715,4
10716,3
10717,9
10718,9
10719,1
10720,5
10721,6
10722,8
10723,4
10724,2
10725,2
10726,6
10727,3
10728,1
10729,0
10730,4
10731,1
10732,3
10733,3
10734,0
10735,4
10736,3
10737,0
10738,2
10739,7
10740,9
10741,6
10742,6
10743,7
10744,8
10745,0
10746,0
10747,7
10748,2
10749,2
10750,7
10751,7
10752,4
10753,9
10754,9
10755,3
10756,1
10757,9
10758,9
10759,1
10760,9
10761,7
10762,8
10763,4
10764,3
10765,8
10766,8
10767,8
10768,1
10769,6
10770,6
10771,6
10772,0
10773,8
10774,5
10775,1
10776,6
10777,2
10778,0
10779,9
10780,0
10781,5
10782,8
10783,2
10784,7
10785,4
10786,1
10787,2
10788,8
10789,2
10790,2
10791,3
10792,0
10793,9
10794,5
10795,5
10796,6
10797,2
10798,5
10799,5
10800,0
10801,7
10802,8
10803,9
10804,9
10805,9
10806,8
10807,3
10808,5
10809,2
10810,9
10811,4
10812,3
10813,5
10814,2
10815,8
10816,2
10817,7
10818,8
10819,1
10820,0
10821,7
10822,0
10823,4
10824,1
10825,4
10826,5
10827,5
10828,2
10829,2
10830,4
10831,2
10832,2
10833,4
10834,3
10835,0
10836,9
10837,3
10838,6
10839,1
10840,6
10841,7
10842,3
10843,1
10844,7
10845,3
10846,0
10847,4
10848,3
10849,5
10850,7
10851,8
10852,8
10853,2
10854,7
10855,5
10856,1
10857,8
10858,4
10859,6
10860,7
10861,7
10862,5
10863,9
10864,7
10865,5
10866,6
10867,2
10868,3
10869,5
10870,1
10871,9
10872,2
10873,0
10874,7
10875,6
10876,6
10877,3
10878,6
10879,2
10880,3
10881,5
10882,0
10883,4
10884,3
10885,8
10886,9
10887,0
10888,9
10889,7
10890,5
10891,7
10892,8
10893,2
10894,5
10895,5
10896,7
10897,6
10898,7
10899,2
10900,2
10901,1
10902,9
10903,6
10904,9
10905,0
10906,1
10907,1
10908,3
10909,1
10910,0
10911,4
10912,8
10913,5
10914,9
10915,6
10916,2
10917,4
10918,5
10919,0
10920,1
10921,2
10922,2
10923,6
10924,2
10925,9
10926,0
10927,2
10928,4
10929,0
10930,7
10931,0
10932,5
10933,3
10934,0
10935,8
10936,5
10937,0
10938,4
10939,7
10940,6
10941,0
10942,3
10943,1
10944,4
10945,9
10946,9
10947,9
10948,2
10949,6
10950,5
10951,4
10952,7
10953,2
10954,4
10955,1
10956,3
10957,4
10958,4
10959,9
10960,1
10961,6
